World Development Indicators
Number of countries,252
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026082746,0.174706668,0.325073304,0.818517787,1.370636715,2.070905846,4.706932356,8.125779991,31.74230763,61.09944736,73.88356824,83.77681411,87.33423456,92.68311392,87.94625338,90.56940742,95.45856855,101.1035341,102.7485413,103.2965118,105.1696645,108.6060617
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244741166,0.327219454,0.435901341,0.694920412,0.874166279,1.344018158,2.056180558,2.873322654,4.102872293,5.3884126,6.594298056,7.559531019,8.864091559,15.71336635,22.74910726,28.16003761,35.77110377,46.37067378,57.83206475,71.8225431,80.75654186,89.20279254,98.42587931,97.81454363,100.8176707,105.6913243,110.456172,108.4404554,112.1339335,117.1611493,121.2222926,124.57217
Swaziland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456889998,1.335685412,3.102334742,5.117416802,6.283595288,7.813009856,13.24493632,18.10541334,22.35630041,33.48085468,46.07241867,56.61109776,60.83084412,63.23757857,65.39478548
Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066283987,1.365344085,2.911640081,6.663157489,20.72662602,32.5431845,45.23571702,54.14654223,58.45424969,63.40334224,67.52015064,79.7415259,86.69867839,103.9754399,122.1811277,128.9218051,137.903463,147.8032034
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025006627,0.183248542,1.197534229,2.353678293,6.850314444,13.27222453,16.23790613,24.86052316,31.87224564,34.6807165,47.65156589,54.31752074,59.24043734,59.29734384
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066255872,0.25519327,0.381697962,0.698081479,1.272630052,2.096977626,4.500299416,8.587287923,14.50506716,20.06204202,24.53167583,30.34478288,35.36487879
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066492152,0.162312718,0.358576107,1.027801412,1.902959101,3.22303878,4.632345279,6.161062986,7.827044226,12.45197504,20.40031837,25.87965477,35.59849145,41.26668606,41.64413476,49.86113051
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001548962,0.010893994,0.031957866,0.07152718,0.111735514,0.216057464,0.434581425,0.712174554,1.26050362,2.200303493,3.096979262,3.660549703,3.246072667,3.796302633,4.901883807,11.97100258,27.35185035,33.52064989,41.42975138,46.46198345,60.90324472,80.17018406,93.43030345,99.50960309,108.0177685,116.331831,127.2926701
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001739917,0.005389767,0.006984944,0.010254877,0.01875156,0.025916869,0.206117376,0.729247341,2.025831908,3.893820654,30.91513694,29.99244131,50.49337123,65.79480935,77.88892202,80.9228584,81.50840493
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057656946,0.068254835,0.089899216,0.166614128,0.17955684,0.177667308,0.197653332,1.06666644,2.211532447,4.516582511,7.85614367,23.08368224,42.83804536,63.41981696,68.75324576,76.41702547
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.148989306,2.660015078,3.321752598,4.823121119,7.551853518,11.90218654,32.9725585,43.82046413,56.02069885,55.73975905
Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312734551,0.313870586,0.124257046,0.134033055,0.143653098,0.183744717,0.239584179,3.385040824,11.23471527,16.34785036,29.58795563,29.5728077,45.48387412,49.02716932,51.17954363,52.16238544,52.60439581,53.36331844
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034636793,0.103193087,0.134923377,0.207867451,0.506214736,0.757649807,1.359586952,2.083650154,3.056576593,12.76518557,20.12862843,20.56564686,26.19833192,50.46494092,71.25271699,116.519036,115.2483894,137.1963517,139.6083078,142.6283511,136.9908228,140.8425356
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002960144,0.005168674,0.008001798,0.011714378,0.014893085,0.023225483,0.026164191,0.030665204,0.035457247,0.071298377,0.082881819,0.417204648,0.584649115,1.247438441,4.032357658,5.890825052,19.47260184,37.55460363,56.51703373,72.23298695,76.33512661,82.7810914,93.20555476,104.5370929,115.2010779,118.081631
Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000727281,0.009969069,0.018888992,0.029408771,0.058911441,0.087100576,0.109996968,0.148443728,0.303364973,0.746945781,1.356502457,2.666464566,5.718854527,13.04791761,25.53785046,30.53479924,35.86941403,42.29340126,51.92193776,64.3740778,76.73832278,89.17829733,93.54864342,88.12268708,85.62758012,89.41002295,91.46374843
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18349575,13.41035692,16.4406083,18.4350676,0,10.19575856,16.28167294,21.63754571,28.39756592
Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001276347,0.011688367,0.029362791,0.063952305,0.117177126,0.153542046,0.324856957,0.789674329,1.694829293,3.530932149,5.142308625,7.634377406,14.04274015,20.06824321,30.709868,40.03113033,46.65843734,55.36980391,56.96423843
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008423042,0.018684872,0.022640286,0.131691862,0.239741703,0.522799789,1.130100554,1.516028656,2.892006194,4.195756068,4.578959089,6.761102482,13.65261655,26.92003559,28.55294653,37.74438345,47.50472743,45.00206351
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126078,0.009729426,0.027372102,0.059030694,0.113442549,0.231119318,0.437415192,1.668508529,4.575427253,7.661123211,13.59298,28.94597129,63.67435357,104.7041786,118.4064976,119.8447225,118.750841,117.1087348,121.3388196,130.3399209
Upper middle income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671255,0.001606918,0.003312902,0.00653434,0.015617576,0.030391041,0.062514811,0.124220803,0.26847122,0.517282417,0.890102047,1.617930837,2.658346995,4.744083642,8.42073328,12.79253992,17.24020712,22.02562682,28.36124443,36.07256219,43.92009521,53.18509166,62.04483997,69.46618834,76.8792978,85.48741531,92.42785555
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054268974,0.156362743,0.213198969,1.237570103,2.42029077,3.034200069,4.597686833,9.644671738,12.36996893,15.63054405,15.43284748,14.9614589,18.04452826,34.73290719,69.96574097,89.9933321,104.7453819,122.3521626,131.589018,140.6072022,147.1306851
United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038253436,0.140659444,0.279060364,0.498659917,0.829863407,1.39281703,2.075802366,2.939643902,4.249049037,6.103716586,9.104921407,12.6047249,16.23815248,20.14238484,24.89063952,30.57610298,38.46809105,44.69057874,48.85103822,54.84681409,62.54719598,68.31769507,76.29353842,82.06414479,85.20916517,88.62364611,91.31165202,94.71891668,95.44786574
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002270342,0.004009233,0.016256445,0.040673617,0.0724346,0.110985339,0.164732289,0.213979368,0.510035685,0.737743132,1.255442999,2.110190903,2.764509731,9.606295141,21.34114016,45.79499837,59.93517855,75.45030892,90.3737516,71.03391446
St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064814215,0.076782889,0.138723192,0.198849448,0.259072152,0.320367404,0.694939911,1.316289547,2.188198004,6.937743659,9.229773463,58.06115198,66.32154898,64.93852817,80.46608146,101.326058,119.1832023,110.8605113,120.5596619,120.5309217,123.8742651
Venezuela RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009591806,0.019136833,0.037597287,0.082101753,0.379670225,0.862938276,1.475034896,1.827799058,2.578818893,4.656348533,8.558457929,15.80594982,22.31756703,26.025208,25.82297154,27.19332266,32.06608836,46.75510423,69.10208356,86.13026924,97.48959044,98.39250828,95.99511185,97.56403127,101.8816395
Virgin Islands (U.S.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81454047,23.09020883,27.6673645,32.25479444,37.78418778,41.64284001,45.53893903,59.42573634,74.51191448,0,0,0,0,0,0,0
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001112669,0.00553412,0.016722953,0.0309129,0.089299977,0.205189937,0.281397441,0.410697465,0.974879067,1.530911368,2.304592878,3.289639633,5.894190884,11.293046,22.03265688,52.0189288,85.69645531,111.3650605,125.2930515,141.5998702,147.6566601
Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038974721,0.071922775,0.089638072,0.118283011,0.123544145,0.165429621,0.197235461,0.184906358,2.526424336,3.920543649,5.145614422,6.061850746,6.987989975,11.8181281,15.97174775,57.04643617,71.91524298,64.44796466,59.08065129
West Bank and Gaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220809518,5.345118817,7.480269311,7.707200452,12.5117523,15.94401571,22.58418848,27.42174925,34.43060748,45.98834706,64.88063436,70.1221307,75.61996136
World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001489985,0.002335788,0.003393159,0.006864542,0.015877534,0.029549098,0.050881318,0.084911225,0.141735301,0.211158591,0.301797543,0.427033055,0.618287157,0.990245006,1.585085397,2.499085584,3.65660963,5.339147415,8.13711498,12.07503129,15.52632773,18.58099919,22.30578577,27.40006942,33.91316655,41.76497719,50.52522533,59.73364461,67.95997834,76.74621683,85.048067,89.32253614
Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444854841,0.855595188,1.399647786,1.431729415,1.423957805,1.528948084,5.909600005,8.948846158,13.3386688,25.12798705,47.190518,0,0,0,0,0
Yemen Rep.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011885633,0.037663475,0.056894904,0.054933344,0.056551791,0.076112541,0.097475072,0.162466318,0.182861648,0.819950583,2.62339074,3.538342711,7.52573741,11.30882491,14.41207153,20.5314264,29.69557406,37.39604244,48.6974305,50.06821515,58.27503629
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011066456,0.015437514,0.018836078,0.032367681,0.100950204,0.838227596,1.291434219,2.258077502,4.279063857,7.660999509,11.7386481,18.59462788,23.70080761,29.66584635,35.972583,43.82265902,70.40479553,81.0762872,85.27748184,89.52108369,91.24860878,97.90028646,123.1976544,130.557982
Congo Dem. Rep.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020232062,0.016696581,0.020191297,0.022241527,0.026150001,0.031949396,0.311416239,1.130925646,2.444905248,3.792769423,5.082723491,7.942801654,11.52690544,16.89524742,15.63752578,19.00647586,24.47130767,30.58009217
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017497352,0.029989053,0.048819276,0.086243954,0.286507645,0.978647519,1.169642903,1.309049061,2.212121526,4.155423212,8.278615333,14.11800015,21.79280605,28.41083233,34.36001051,41.21205404,59.88466455,74.77514723
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047601602,0.155362034,1.404956282,2.130905435,2.494700186,2.680018119,2.869470879,3.354159171,5.091109468,6.673415953,9.620397232,12.94364591,30.96458524,58.88210564,68.86878087,91.90938245
